"Rx Errors",
Date,"cv_udp-1.2-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.2-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.2-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.2-1.wlan000--1.0.0-B/Errors",
"2021-06-15T13:48:18.512 UTC",0,"2021-06-15T13:48:18.512 UTC",991,NA,NA,NA,NA,
"2021-06-15T13:48:19.522 UTC",0,"2021-06-15T13:48:19.522 UTC",1058,NA,NA,NA,NA,
"2021-06-15T13:48:20.533 UTC",0,"2021-06-15T13:48:20.533 UTC",1181,NA,NA,NA,NA,
"2021-06-15T13:48:21.544 UTC",0,"2021-06-15T13:48:21.544 UTC",1263,NA,NA,NA,NA,
"2021-06-15T13:48:22.553 UTC",0,"2021-06-15T13:48:22.553 UTC",1311,NA,NA,NA,NA,
"2021-06-15T13:48:23.563 UTC",0,"2021-06-15T13:48:23.563 UTC",1368,NA,NA,NA,NA,
"2021-06-15T13:48:24.573 UTC",0,"2021-06-15T13:48:24.573 UTC",1496,NA,NA,NA,NA,
"2021-06-15T13:48:25.584 UTC",0,"2021-06-15T13:48:25.584 UTC",1546,NA,NA,NA,NA,
"2021-06-15T13:48:26.595 UTC",0,"2021-06-15T13:48:26.595 UTC",1615,NA,NA,NA,NA,
"2021-06-15T13:48:27.606 UTC",0,"2021-06-15T13:48:27.606 UTC",1714,NA,NA,NA,NA,
"2021-06-15T13:48:28.615 UTC",0,"2021-06-15T13:48:28.615 UTC",1779,NA,NA,NA,NA,
"2021-06-15T13:48:29.626 UTC",0,"2021-06-15T13:48:29.626 UTC",1800,NA,NA,NA,NA,
"2021-06-15T13:48:30.636 UTC",0,"2021-06-15T13:48:30.636 UTC",1863,NA,NA,NA,NA,
"2021-06-15T13:48:31.649 UTC",0,"2021-06-15T13:48:31.649 UTC",1928,NA,NA,NA,NA,
"2021-06-15T13:48:32.659 UTC",0,"2021-06-15T13:48:32.659 UTC",2011,NA,NA,NA,NA,
"2021-06-15T13:48:33.671 UTC",0,"2021-06-15T13:48:33.671 UTC",2078,NA,NA,NA,NA,
"2021-06-15T13:48:34.682 UTC",0,"2021-06-15T13:48:34.682 UTC",2131,NA,NA,NA,NA,
"2021-06-15T13:48:35.692 UTC",0,"2021-06-15T13:48:35.692 UTC",2171,NA,NA,NA,NA,
"2021-06-15T13:48:36.703 UTC",0,"2021-06-15T13:48:36.703 UTC",2264,NA,NA,NA,NA,
"2021-06-15T13:48:37.714 UTC",0,"2021-06-15T13:48:37.714 UTC",2388,NA,NA,NA,NA,
"2021-06-15T13:48:38.731 UTC",0,"2021-06-15T13:48:38.731 UTC",2469,NA,NA,NA,NA,
"2021-06-15T13:48:39.742 UTC",0,"2021-06-15T13:48:39.742 UTC",2576,NA,NA,NA,NA,
"2021-06-15T13:48:40.752 UTC",0,"2021-06-15T13:48:40.752 UTC",2604,NA,NA,NA,NA,
"2021-06-15T13:48:41.765 UTC",0,"2021-06-15T13:48:41.765 UTC",2670,NA,NA,NA,NA,
"2021-06-15T13:48:42.778 UTC",0,"2021-06-15T13:48:42.778 UTC",2747,NA,NA,NA,NA,
"2021-06-15T13:48:43.792 UTC",0,"2021-06-15T13:48:43.792 UTC",2840,NA,NA,NA,NA,
"2021-06-15T13:48:44.844 UTC",0,"2021-06-15T13:48:44.844 UTC",2916,NA,NA,NA,NA,
"2021-06-15T13:48:45.860 UTC",0,"2021-06-15T13:48:45.860 UTC",3013,NA,NA,NA,NA,
"2021-06-15T13:48:46.871 UTC",0,"2021-06-15T13:48:46.871 UTC",3241,NA,NA,NA,NA,
"2021-06-15T13:48:47.881 UTC",0,"2021-06-15T13:48:47.881 UTC",3296,NA,NA,NA,NA,
"2021-06-15T13:48:48.894 UTC",0,"2021-06-15T13:48:48.894 UTC",3348,NA,NA,NA,NA,
"2021-06-15T13:48:49.907 UTC",0,"2021-06-15T13:48:49.907 UTC",3406,NA,NA,NA,NA,
"2021-06-15T13:48:50.919 UTC",0,"2021-06-15T13:48:50.919 UTC",3501,NA,NA,NA,NA,
"2021-06-15T13:48:51.930 UTC",0,"2021-06-15T13:48:51.930 UTC",3547,NA,NA,NA,NA,
"2021-06-15T13:48:52.940 UTC",0,"2021-06-15T13:48:52.940 UTC",3609,NA,NA,NA,NA,
"2021-06-15T13:48:53.951 UTC",0,"2021-06-15T13:48:53.951 UTC",3665,NA,NA,NA,NA,
"2021-06-15T13:48:54.962 UTC",0,"2021-06-15T13:48:54.962 UTC",3722,NA,NA,NA,NA,
"2021-06-15T13:48:55.972 UTC",0,"2021-06-15T13:48:55.972 UTC",3834,NA,NA,NA,NA,
"2021-06-15T13:48:56.983 UTC",0,"2021-06-15T13:48:56.983 UTC",3881,NA,NA,NA,NA,
"2021-06-15T13:48:57.995 UTC",0,"2021-06-15T13:48:57.995 UTC",3933,NA,NA,NA,NA,
"2021-06-15T13:48:59.006 UTC",0,"2021-06-15T13:48:59.006 UTC",4004,NA,NA,NA,NA,
"2021-06-15T13:49:00.017 UTC",0,"2021-06-15T13:49:00.017 UTC",4112,NA,NA,NA,NA,
"2021-06-15T13:49:01.028 UTC",0,"2021-06-15T13:49:01.028 UTC",4182,NA,NA,NA,NA,
"2021-06-15T13:49:02.039 UTC",0,"2021-06-15T13:49:02.039 UTC",4240,NA,NA,NA,NA,
"2021-06-15T13:49:03.050 UTC",0,"2021-06-15T13:49:03.050 UTC",4300,NA,NA,NA,NA,
"2021-06-15T13:49:04.065 UTC",0,"2021-06-15T13:49:04.065 UTC",4347,NA,NA,NA,NA,
