"Rx Errors",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Errors",
NA,NA,NA,NA,"2021-07-08T12:27:52.692 UTC",0,"2021-07-08T12:27:52.692 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:27:53.702 UTC",0,"2021-07-08T12:27:53.702 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:27:54.714 UTC",0,"2021-07-08T12:27:54.714 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:27:55.724 UTC",0,"2021-07-08T12:27:55.724 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:27:56.735 UTC",0,"2021-07-08T12:27:56.735 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:27:57.749 UTC",0,"2021-07-08T12:27:57.749 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:27:58.760 UTC",0,"2021-07-08T12:27:58.760 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:27:59.773 UTC",0,"2021-07-08T12:27:59.773 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:00.785 UTC",0,"2021-07-08T12:28:00.785 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:01.795 UTC",0,"2021-07-08T12:28:01.795 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:02.806 UTC",0,"2021-07-08T12:28:02.806 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:03.817 UTC",0,"2021-07-08T12:28:03.817 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:04.829 UTC",0,"2021-07-08T12:28:04.829 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:05.839 UTC",0,"2021-07-08T12:28:05.839 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:06.851 UTC",0,"2021-07-08T12:28:06.851 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:07.862 UTC",0,"2021-07-08T12:28:07.862 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:08.871 UTC",0,"2021-07-08T12:28:08.871 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:09.882 UTC",0,"2021-07-08T12:28:09.882 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:10.892 UTC",0,"2021-07-08T12:28:10.892 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:11.902 UTC",0,"2021-07-08T12:28:11.902 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:12.914 UTC",0,"2021-07-08T12:28:12.914 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:28:13.924 UTC",0,"2021-07-08T12:28:13.924 UTC",0,
