TimeStamp,pps_tx_rate_3s,bps_tx_rate_3s,pps_rx_rate_3s,bps_rx_rate_3s,udp_pps_tx_rate_3s,udp_bps_tx_rate_3s,udp_pps_rx_rate_3s,udp_bps_rx_rate_3s,voip_pps_tx_rate_3s,voip_bps_tx_rate_3s,voip_pps_rx_rate_3s,voip_bps_rx_rate_3s,tcp_bps_tx_rate_3s,tcp_bps_rx_rate_3s,endp_running,udp_running,tcp_running,l4_running,voip_running,voip_rtp_active,udp_drop_pps_3s,voip_drop_pps_3s,tcp_dropped_pkts,tx_pkts,rx_pkts,udp_tx_pkts,udp_rx_pkts,udp_dropped_pkts,voip_dropped_pkts,l4-url-ps-3s,l4-rxbps-3s,l4-txbps-3s,l4-errors,l3-tcp-conn-active,l3-tcp-cx-estab,l3-tcp6-conn-active,l3-tcp6-cx-estab,l3-udp-conn-active,l3-udp-cx-estab,l3-udp6-conn-active,l3-udp6-cx-estab
1645083202844,5422,63871799,5393,63564061,5422,63871799,5393,63564061,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,426950,426659,426950,426659,624,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083205835,5417,63816393,5442,64131678,5417,63816393,5442,64131678,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,443983,442996,443983,442996,624,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083208740,5415,63790000,5413,63778987,5415,63790000,5413,63778987,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,458118,455920,458118,455920,624,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083211825,5416,63793734,5415,63804120,5416,63793734,5415,63804120,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,474356,473035,474356,473035,624,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083214724,5408,63704632,5406,63701403,5408,63704632,5406,63701403,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,490598,490125,490598,490125,624,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083217828,5407,63693312,5410,63761625,5407,63693312,5410,63761625,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,507078,507239,507078,507239,624,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083220815,5406,63677292,5403,63664231,5406,63677292,5403,63664231,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,523315,524412,523315,524412,624,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083223810,5405,63662337,5402,63655941,5405,63662337,5402,63655941,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,539772,540291,539772,540291,624,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083226838,5403,63652375,5394,63569400,5403,63652375,5394,63569400,0,0,0,0,0,0,16,16,0,0,0,0,7,0,0,556063,554520,556063,554520,645,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083229670,5404,63659279,5388,63507118,5404,63659279,5388,63507118,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,572083,570685,572083,570685,645,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083232788,5406,63676442,5398,63611371,5406,63676442,5398,63611371,0,0,0,0,0,0,16,16,0,0,0,0,4,0,0,588982,587679,588982,587679,659,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083235794,5406,63687565,5403,63665639,5406,63687565,5403,63665639,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,605362,604723,605362,604723,659,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083238839,5426,63920270,5376,63346773,5426,63920270,5376,63346773,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,622067,621383,622067,621383,659,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083241824,5407,63692201,5411,63769020,5407,63692201,5411,63769020,0,0,0,0,0,0,16,16,0,0,0,0,7,0,0,639113,637860,639113,637860,681,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083244822,5410,63728003,5405,63709485,5410,63728003,5405,63709485,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,655665,655045,655665,655045,681,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083247820,5410,63732773,5111,60243647,5410,63732773,5111,60243647,0,0,0,0,0,0,16,16,0,0,0,0,37,0,0,667778,667627,667778,667627,794,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083250073,5417,63810665,4396,51835815,5417,63810665,4396,51835815,0,0,0,0,0,0,16,16,0,0,0,0,753,0,0,684459,679880,684459,679880,3048,0,0,0,0,0,0,0,0,0,8,0,0,0
1645083253353,5415,63786893,4574,53904936,5415,63786893,4574,53904936,0,0,0,0,0,0,16,16,0,0,0,0,1484,0,0,701414,693839,701414,693839,7483,0,0,0,0,0,0,0,0,0,8,0,0,0
